TECH_NAME,NAME,TYPE,RESPONSIBLE,MASTER_LANGUAGE,LANGUAGE,MASTER_SYSTEM,DESCRIPTION,VERSION,CHANGED_AT,CHANGED_BY,CREATED_AT,CREATED_BY,LOCKED_BY_EDITOR,PROGRAM_TYPE,SOURCE_OBJECT_STATUS,FIX_POINT_ARITHMETIC,ACTIVE_UNICODE_CHECK,PARENT
ZSIM_ICC_SIMULATE,ZSIM_ICC_SIMULATE,PROG/P,D034735,EN,EN,EC3,Program ZSIM_ICC_SIMULATE,active,2016-09-02T20:23:09Z,D034735,2013-10-18T00:00:00Z,,false,executableProgram,test,true,true,Root
ZSIM_WI_DEBUG,ZSIM_WI_DEBUG,PROG/P,D034735,EN,EN,EC3,Program ZSIM_WI_DEBUG,active,2016-09-02T20:23:09Z,D034735,2013-10-14T00:00:00Z,,false,executableProgram,test,true,true,Root
ZEQUIDEL,ZEQUIDEL,PROG/P,DEVENTER,DE,EN,EC3,Delete Serial Numbers,active,2016-09-02T20:18:08Z,DEVENTER,1999-01-19T00:00:00Z,,true,executableProgram,,true,true,Root
ZT-IDES-SM-01,ZT-IDES-SM-01,PROG/P,STADEL,DE,EN,EC3,IDES Service Managament           Service Orders,active,2016-09-02T20:23:50Z,STADEL,1998-06-23T00:00:00Z,,false,executableProgram,,true,true,Root
ZT-IDES-SM-02,ZT-IDES-SM-02,PROG/P,STADEL,DE,EN,EC3,IDES Service management           General Maintenance Task List,active,2016-09-02T20:23:50Z,STADEL,1998-08-27T00:00:00Z,,false,executableProgram,test,true,true,Root
ZVSETDAT,ZVSETDAT,PROG/P,DEVENTER,DE,EN,EC3,,active,2005-09-26T20:24:41Z,DEVENTER,1999-02-19T00:00:00Z,,false,executableProgram,,true,true,Root
ZR_SRM_TRANSLATIONS_IMPORT,ZR_SRM_TRANSLATIONS_IMPORT,PROG/P,C5166367,EN,EN,EC3,SRM Import,active,2016-09-02T20:22:18Z,C5166367,2012-02-23T00:00:00Z,,false,executableProgram,,true,true,Root
ZR_SRM_TRANS_IMP_PAYMENT_TERMS,ZR_SRM_TRANS_IMP_PAYMENT_TERMS,PROG/P,C5166367,EN,EN,EC3,Payment Term,active,2016-09-02T20:22:18Z,C5166367,2012-02-23T00:00:00Z,,false,executableProgram,,true,true,Root
ZREC_FM,ZREC_FM,PROG/P,C5241174,EN,EN,EC3,BDC: FM Recording,active,2016-09-02T20:21:55Z,C5241174,2016-05-05T00:00:00Z,,false,executableProgram,,true,true,Root
ZSKS_PARLLEL_PROC_BDC,ZSKS_PARLLEL_PROC_BDC,PROG/P,C5241174,EN,EN,EC3,Parllel Processing in BDC,active,2016-11-11T09:58:29Z,C5241174,2016-05-05T00:00:00Z,,false,executableProgram,,true,true,Root
ZTABLE_CHG_T006A,ZTABLE_CHG_T006A,PROG/P,C5162514,EN,EN,EC3,ZTABLE_CHG,active,2016-09-02T20:23:55Z,C5162514,2015-04-29T00:00:00Z,,false,executableProgram,,true,true,Root
ZCREATE_PREDEMO_ALL,ZCREATE_PREDEMO_ALL,PROG/P,TDC,EN,EN,T37,Create PREDEMO (user group and user),active,2016-09-02T20:17:34Z,TDC,2008-11-25T00:00:00Z,,false,executableProgram,system,true,true,Root
ZCREATE_TDC,ZCREATE_TDC,PROG/P,TDC,EN,EN,T37,Create the user TDC in all clients,active,2016-09-02T20:17:35Z,TDC,2011-11-16T00:00:00Z,,false,executableProgram,system,true,true,Root
ZTPFTAB,ZTPFTAB,PROG/P,TDC,EN,EN,FY6,Update TPFID and TPFHT,active,2016-09-02T20:24:16Z,TDC,2007-11-30T00:00:00Z,,false,executableProgram,system,true,true,Root
ZULOC_TRAINING_128,ZULOC_TRAINING_128,PROG/P,TDC,EN,EN,FY6,Unlock user TRAINING,active,2016-09-02T20:24:35Z,TDC,2006-11-13T00:00:00Z,,false,executableProgram,,true,true,Root
ZUNLOCK_USER,ZUNLOCK_USER,PROG/P,TDC,EN,EN,T38,Unlock users,active,2016-09-02T20:24:36Z,TDC,2010-04-02T00:00:00Z,,false,executableProgram,test,true,true,Root
ZUNLOCK_USER_JOB,ZUNLOCK_USER_JOB,PROG/P,TDC,EN,EN,T38,Create job for unlocking users,active,2016-09-02T20:24:36Z,TDC,2010-04-08T00:00:00Z,,false,executableProgram,test,true,true,Root
ZQBU_CREATE_RFC,ZQBU_CREATE_RFC,PROG/P,BUCHERT,DE,DE,XAD,Create RFC,active,2016-09-02T20:21:46Z,C5056040,2002-07-17T00:00:00Z,,false,executableProgram,,true,true,Root
ZGET_PWD,ZGET_PWD,PROG/P,TDC,EN,EN,FY5,Program ZGET_PWD,active,2016-09-02T20:18:19Z,TDC,2006-08-04T00:00:00Z,,false,executableProgram,system,true,true,Root
ZBWALEREMOTE,ZBWALEREMOTE,PROG/P,OERDING,DE,DE,EC3,Authorizations for BWALEREMOTE in client 800,active,2016-09-02T20:17:16Z,OERDING,2001-04-01T00:00:00Z,,false,executableProgram,system,true,false,Root
ZCONSULTING,ZCONSULTING,PROG/P,TDC,DE,DE,EC3,Reset the password of the user CONSULTING,active,2016-09-02T20:17:29Z,TDC,2002-04-11T00:00:00Z,,false,executableProgram,system,true,true,Root
ZTDC_CATT_USER,ZTDC_CATT_USER,PROG/P,OERDING,DE,DE,T70,Reset the password of the CATT_USER,active,2016-09-02T20:23:56Z,C5056040,2001-09-20T00:00:00Z,,false,executableProgram,system,true,true,Root
ZDRBMENU,ZDRBMENU,PROG/P,BELL,EN,EN,EC3,DRB Menu System,active,2016-09-02T20:17:48Z,BELL,1998-08-31T00:00:00Z,,false,modulePool,,true,true,Root
ZDRBORD1,ZDRBORD1,PROG/P,BELL,EN,EN,EC3,Order Entry via BAPI,active,2016-09-02T20:17:48Z,BELL,1998-12-02T00:00:00Z,,false,modulePool,,true,true,Root
ZDRBPRHI,ZDRBPRHI,PROG/P,BELL,EN,EN,EC3,DRB Project item hierarchy,active,2016-09-02T20:17:49Z,BELL,1998-12-22T00:00:00Z,,false,executableProgram,,true,true,Root
ZDRBPRPS,ZDRBPRPS,PROG/P,BELL,EN,EN,EC3,DRB Project Items,active,2016-09-02T20:17:49Z,BELL,1998-12-22T00:00:00Z,,false,executableProgram,,true,true,Root
Z_INSERT_DEPENDENCY_TYPE,Z_INSERT_DEPENDENCY_TYPE,PROG/P,POPLAWSKI,EN,EN,IDT,CSS Note# 801986,active,2016-09-02T20:26:30Z,POPLAWSKI,2005-03-25T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZPROD_ORDERS_DESPATCH,ZPROD_ORDERS_DESPATCH,PROG/P,I053446,EN,EN,DE3,Program ZPROD_ORDERS_DESPATCH,active,2016-09-02T20:21:16Z,I053446,2009-05-07T00:00:00Z,,false,executableProgram,test,true,true,Root
ZNOTRA00,ZNOTRA00,PROG/P,CURA,DE,DE,EC3,Tabelle NOTRA für Sprachenexport aus ZNOTR füllen,active,2016-09-02T20:20:31Z,CURA,1997-10-01T00:00:00Z,,false,executableProgram,,true,true,Root
ZTRANS01,ZTRANS01,PROG/P,CURA,DE,EN,EC3,Filtern der IDES-Uebersetzung,active,2016-09-02T20:24:16Z,CURA,1997-07-11T00:00:00Z,,false,executableProgram,,true,true,Root
ZTRANS02,ZTRANS02,PROG/P,CURA,DE,DE,EC3,Dokstate n delete  (3.1G),active,2016-09-02T20:24:16Z,CURA,1997-07-11T00:00:00Z,,false,executableProgram,,true,false,Root
ZZOPENDEV,ZZOPENDEV,PROG/P,D000195,DE,DE,EC3,Nicht zugeordnete Entwicklungsklassen pro Sprache,active,2016-09-02T20:25:38Z,D000195,1998-02-10T00:00:00Z,,false,executableProgram,,true,true,Root
ZZTRFI10,ZZTRFI10,PROG/P,CURA,DE,EN,EC3,IDES: Translation Table SKAT,active,2016-09-02T20:25:49Z,C5056040,1997-11-18T00:00:00Z,,false,executableProgram,,true,true,Root
ZZTRHR10,ZZTRHR10,PROG/P,CURA,DE,EN,EC3,IDES: Translation HR-Tables,active,2016-09-02T20:25:49Z,CURA,1997-11-14T00:00:00Z,,false,executableProgram,,true,false,Root
ZZUEBER3,ZZUEBER3,PROG/P,CURA,DE,EN,EC3,Filtern der IDES-Uebersetzung,active,2016-09-02T20:25:51Z,CURA,1997-04-22T00:00:00Z,,false,executableProgram,,true,true,Root
ZZUECHCK,ZZUECHCK,PROG/P,CURA,DE,DE,EC3,Check gegen Lwrkobj (3.1G),active,2016-09-02T20:25:51Z,CURA,1997-03-05T00:00:00Z,,false,executableProgram,,true,true,Root
ZNOTRA00,ZNOTRA00,PROG/P,CURA,DE,DE,EC3,Tabelle NOTRA für Sprachenexport aus ZNOTR füllen,active,2016-09-02T20:20:31Z,CURA,1997-10-01T00:00:00Z,,false,executableProgram,,true,true,ZTRL1
ZTRANS01,ZTRANS01,PROG/P,CURA,DE,EN,EC3,Filtern der IDES-Uebersetzung,active,2016-09-02T20:24:16Z,CURA,1997-07-11T00:00:00Z,,false,executableProgram,,true,true,ZTRL1
ZTRANS02,ZTRANS02,PROG/P,CURA,DE,DE,EC3,Dokstate n delete  (3.1G),active,2016-09-02T20:24:16Z,CURA,1997-07-11T00:00:00Z,,false,executableProgram,,true,false,ZTRL1
ZZOPENDEV,ZZOPENDEV,PROG/P,D000195,DE,DE,EC3,Nicht zugeordnete Entwicklungsklassen pro Sprache,active,2016-09-02T20:25:38Z,D000195,1998-02-10T00:00:00Z,,false,executableProgram,,true,true,ZTRL1
ZZTRFI10,ZZTRFI10,PROG/P,CURA,DE,EN,EC3,IDES: Translation Table SKAT,active,2016-09-02T20:25:49Z,C5056040,1997-11-18T00:00:00Z,,false,executableProgram,,true,true,ZTRL1
ZZTRHR10,ZZTRHR10,PROG/P,CURA,DE,EN,EC3,IDES: Translation HR-Tables,active,2016-09-02T20:25:49Z,CURA,1997-11-14T00:00:00Z,,false,executableProgram,,true,false,ZTRL1
ZZUEBER3,ZZUEBER3,PROG/P,CURA,DE,EN,EC3,Filtern der IDES-Uebersetzung,active,2016-09-02T20:25:51Z,CURA,1997-04-22T00:00:00Z,,false,executableProgram,,true,true,ZTRL1
ZZUECHCK,ZZUECHCK,PROG/P,CURA,DE,DE,EC3,Check gegen Lwrkobj (3.1G),active,2016-09-02T20:25:51Z,CURA,1997-03-05T00:00:00Z,,false,executableProgram,,true,true,ZTRL1
ZNOTRA00,ZNOTRA00,PROG/P,CURA,DE,DE,EC3,Tabelle NOTRA für Sprachenexport aus ZNOTR füllen,active,2016-09-02T20:20:31Z,CURA,1997-10-01T00:00:00Z,,false,executableProgram,,true,true,ZTRL1
ZTRANS01,ZTRANS01,PROG/P,CURA,DE,EN,EC3,Filtern der IDES-Uebersetzung,active,2016-09-02T20:24:16Z,CURA,1997-07-11T00:00:00Z,,false,executableProgram,,true,true,ZTRL1
ZTRANS02,ZTRANS02,PROG/P,CURA,DE,DE,EC3,Dokstate n delete  (3.1G),active,2016-09-02T20:24:16Z,CURA,1997-07-11T00:00:00Z,,false,executableProgram,,true,false,ZTRL1
ZZOPENDEV,ZZOPENDEV,PROG/P,D000195,DE,DE,EC3,Nicht zugeordnete Entwicklungsklassen pro Sprache,active,2016-09-02T20:25:38Z,D000195,1998-02-10T00:00:00Z,,false,executableProgram,,true,true,ZTRL1
ZZTRFI10,ZZTRFI10,PROG/P,CURA,DE,EN,EC3,IDES: Translation Table SKAT,active,2016-09-02T20:25:49Z,C5056040,1997-11-18T00:00:00Z,,false,executableProgram,,true,true,ZTRL1
ZZTRHR10,ZZTRHR10,PROG/P,CURA,DE,EN,EC3,IDES: Translation HR-Tables,active,2016-09-02T20:25:49Z,CURA,1997-11-14T00:00:00Z,,false,executableProgram,,true,false,ZTRL1
ZZUEBER3,ZZUEBER3,PROG/P,CURA,DE,EN,EC3,Filtern der IDES-Uebersetzung,active,2016-09-02T20:25:51Z,CURA,1997-04-22T00:00:00Z,,false,executableProgram,,true,true,ZTRL1
ZZUECHCK,ZZUECHCK,PROG/P,CURA,DE,DE,EC3,Check gegen Lwrkobj (3.1G),active,2016-09-02T20:25:51Z,CURA,1997-03-05T00:00:00Z,,false,executableProgram,,true,true,ZTRL1
ZCATT_AUTO_TI6,ZCATT_AUTO_TI6,PROG/P,KIRST,DE,DE,EC3,ZCATT_AUTO,active,2016-09-02T20:17:18Z,C5056040,2001-03-23T00:00:00Z,,false,executableProgram,,true,true,Root
ZHRTRVCC_46B,ZHRTRVCC_46B,PROG/P,PENNING,EN,EN,T23,Testprogram for HR-T&E Credit Card Clearing,active,2016-09-02T20:18:41Z,C5056040,2000-04-13T00:00:00Z,,false,executableProgram,,true,true,Root
ZCATT_AUTO,ZCATT_AUTO,PROG/P,VEITSHANSC,DE,DE,EC3,ZCATT_AUTO,active,2016-09-02T20:17:18Z,C5056040,2001-03-20T00:00:00Z,,false,executableProgram,,true,true,Root
ZCATT_LIST,ZCATT_LIST,PROG/P,VEITSHANSC,DE,DE,EC3,ZCATT_LIST,active,2016-09-02T20:17:18Z,C5056040,2001-03-23T00:00:00Z,,false,executableProgram,,true,true,Root
ZCB_ALLOWCATTEXECUTION,ZCB_ALLOWCATTEXECUTION,PROG/P,BAUERC,DE,DE,EC3,allows catt exection if ID3,active,2016-09-02T20:17:18Z,BAUERC,2000-11-23T00:00:00Z,,false,executableProgram,,true,true,Root
ZGKT000,ZGKT000,PROG/P,KIRST,DE,DE,EC3,Eintrag UNI in T000,active,2016-09-02T20:18:22Z,RENDES,2001-09-14T00:00:00Z,,false,executableProgram,test,true,true,Root
ZGKT000UNI,ZGKT000UNI,PROG/P,KIRST,DE,DE,EC3,Eintrag UNI in T000,active,2016-09-02T20:18:22Z,KIRST,2001-01-11T00:00:00Z,,false,executableProgram,test,true,true,Root
ZGK_LO510_ZEITSTEMPEL,ZGK_LO510_ZEITSTEMPEL,PROG/P,KIRST,DE,DE,EC3,Zeitstempel für LO510 ändern,active,2016-09-02T20:18:22Z,KIRST,2001-09-06T00:00:00Z,,false,executableProgram,,true,true,Root
ZNRIV_CHANGE,ZNRIV_CHANGE,PROG/P,KIRST,DE,DE,EC3,Change number ranges for GL_RECID+COPCA_OBJ in NRIVafter client copy,active,2016-09-02T20:20:31Z,KIRST,2002-03-08T00:00:00Z,,false,executableProgram,test,true,true,Root
ZTDC_SCAT_LOCK_UNLOCK,ZTDC_SCAT_LOCK_UNLOCK,PROG/P,KIRST,DE,DE,EC3,Lock or unlock SCAT,active,2016-09-02T20:23:59Z,KIRST,2002-03-28T00:00:00Z,,false,executableProgram,test,true,false,Root
ZWORKSHOPS,ZWORKSHOPS,PROG/P,KIRST,DE,DE,EC3,Download excel with new workshops,active,2016-09-02T20:25:02Z,C5056040,2002-03-15T00:00:00Z,,false,executableProgram,test,true,true,Root
ZWORKSHOPS_DIFF,ZWORKSHOPS_DIFF,PROG/P,KIRST,DE,DE,EC3,testdiff,active,2016-09-02T20:25:02Z,KIRST,2002-03-15T00:00:00Z,,false,executableProgram,test,true,true,Root
ZWORKSHOPS_NEW,ZWORKSHOPS_NEW,PROG/P,KIRST,DE,DE,EC3,testupload,active,2016-09-02T20:25:02Z,C5056040,2002-03-15T00:00:00Z,,false,executableProgram,test,true,true,Root
ZWORKSHOPS_OLD,ZWORKSHOPS_OLD,PROG/P,KIRST,DE,DE,EC3,Download excel with old workshops,active,2016-09-02T20:25:02Z,C5056040,2002-03-15T00:00:00Z,,false,executableProgram,test,true,true,Root
ZTDC_INSERT_USR05,ZTDC_INSERT_USR05,PROG/P,BUCHERT,EN,EN,TE3,Insert data into table USR05,active,2016-09-02T20:23:58Z,BUCHERT,2003-03-12T00:00:00Z,,false,executableProgram,customerProduction,true,true,Root
ZTDC_TBE11_CHANGE,ZTDC_TBE11_CHANGE,PROG/P,BURMANM,DE,DE,EC3,Change Table TBE11 for CATT SCM510,active,2016-09-02T20:23:59Z,BURMANM,2003-04-08T00:00:00Z,,false,executableProgram,,true,true,Root
ZTDC_TE3_CFM1,ZTDC_TE3_CFM1,PROG/P,BURMANM,DE,DE,EC3,ZTDC_T32_CFM1,active,2016-09-02T20:23:59Z,BURMANM,2002-09-13T00:00:00Z,,false,executableProgram,test,true,true,Root
ZTDC_VIEW_NEW_GL,ZTDC_VIEW_NEW_GL,PROG/P,RENDES,EN,EN,EC3,Change table or view maintenance for CATTs,active,2016-09-02T20:24:00Z,RENDES,2005-03-23T00:00:00Z,,false,executableProgram,,true,true,Root
ZT_APO_RFC_SAPSCM,ZT_APO_RFC_SAPSCM,PROG/P,BURMANM,DE,DE,EC3,ZT_APO_RFC_SAPSCM_CATT,active,2016-09-02T20:24:28Z,BURMANM,2005-04-25T00:00:00Z,,false,executableProgram,test,true,true,Root
ZT_APO_RFC_SAPSCM_CATT,ZT_APO_RFC_SAPSCM_CATT,PROG/P,BURMANM,DE,DE,EC3,ZT_APO_RFC_SAPSCM_CATT,active,2016-09-02T20:24:28Z,BURMANM,2005-04-19T00:00:00Z,,false,executableProgram,test,true,true,Root
ZT_APO_RFC_START_CATT,ZT_APO_RFC_START_CATT,PROG/P,BURMANM,DE,DE,F33,ZT_APO_RFC_START_CATT,active,2016-09-02T20:24:28Z,BURMANM,2004-03-11T00:00:00Z,,false,executableProgram,,true,true,Root
ZT_SCM515_DE1,ZT_SCM515_DE1,PROG/P,BURMANM,DE,DE,F33,ZT_SCM515_DE1,active,2016-09-02T20:24:29Z,BURMANM,2004-03-09T00:00:00Z,,false,executableProgram,,true,true,Root
ZT_SCM515_DE2,ZT_SCM515_DE2,PROG/P,BURMANM,DE,DE,F33,ZT_SCM515_DE2,active,2016-09-02T20:24:29Z,BURMANM,2004-03-09T00:00:00Z,,false,executableProgram,,true,true,Root
ZT_SCM515_EN,ZT_SCM515_EN,PROG/P,BURMANM,DE,DE,F33,ZT_SCM515_en,active,2016-09-02T20:24:29Z,BURMANM,2004-03-09T00:00:00Z,,false,executableProgram,,true,true,Root
ZUE45_01_P02,ZUE45_01_P02,PROG/P,THIELC,DE,DE,P02,Demo-Programm für Kurs ZUE45,active,2016-09-02T20:24:29Z,C5056040,1998-08-28T00:00:00Z,,false,executableProgram,,true,true,Root
ZUE45_02_P02,ZUE45_02_P02,PROG/P,THIELC,DE,DE,P02,Demo-Programm für Kurs ZUE45,active,2016-09-02T20:24:29Z,C5056040,1998-08-28T00:00:00Z,,false,executableProgram,,true,true,Root
ZUE45_03_P02,ZUE45_03_P02,PROG/P,THIELC,DE,DE,P02,Demo-Programm für Kurs ZUE45,active,2016-09-02T20:24:29Z,C5056040,1998-08-28T00:00:00Z,,false,executableProgram,,true,true,Root
ZUE45_04_P02,ZUE45_04_P02,PROG/P,THIELC,DE,DE,P02,Demo-Programm für Kurs ZUE45,active,2016-09-02T20:24:29Z,C5056040,1998-08-28T00:00:00Z,,false,executableProgram,,true,true,Root
ZUE45_05_P02,ZUE45_05_P02,PROG/P,THIELC,DE,DE,P02,Demo-Programm für Kurs ZUE45,active,2016-09-02T20:24:29Z,C5056040,1998-08-28T00:00:00Z,,false,executableProgram,,true,true,Root
ZUE45_06_P02,ZUE45_06_P02,PROG/P,THIELC,DE,DE,P02,Demo-Programm für Kurs ZUE45,active,2016-09-02T20:24:29Z,C5056040,1998-08-28T00:00:00Z,,false,executableProgram,,true,true,Root
ZUE45_07_P02,ZUE45_07_P02,PROG/P,THIELC,DE,DE,P02,Demo-Programm für Kurs ZUE45,active,2016-09-02T20:24:29Z,C5056040,1998-08-28T00:00:00Z,,false,executableProgram,,true,true,Root
ZUE45_08_P02,ZUE45_08_P02,PROG/P,THIELC,DE,DE,P02,Demo-Programm für Kurs ZUE45,active,2016-09-02T20:24:29Z,C5056040,1998-08-28T00:00:00Z,,false,executableProgram,,true,true,Root
ZUE45_09_P02,ZUE45_09_P02,PROG/P,THIELC,DE,DE,P02,Demo-Programm für Kurs ZUE45,active,2016-09-02T20:24:29Z,C5056040,1998-08-28T00:00:00Z,,false,executableProgram,,true,true,Root
ZUE45_10_P02,ZUE45_10_P02,PROG/P,THIELC,DE,DE,P02,Demo-Programm für Kurs ZUE45,active,2016-09-02T20:24:30Z,C5056040,1998-08-28T00:00:00Z,,false,executableProgram,,true,true,Root
ZUE45_11_P02,ZUE45_11_P02,PROG/P,THIELC,DE,DE,P02,Demo-Programm für Kurs ZUE45,active,2016-09-02T20:24:30Z,C5056040,1998-08-28T00:00:00Z,,false,executableProgram,,true,true,Root
ZUE45_12_P02,ZUE45_12_P02,PROG/P,THIELC,DE,DE,P02,Demo-Programm für Kurs ZUE45,active,2016-09-02T20:24:30Z,C5056040,1998-08-28T00:00:00Z,,false,executableProgram,,true,true,Root
ZUE45_13_P02,ZUE45_13_P02,PROG/P,THIELC,DE,DE,P02,Demo-Programm für Kurs ZUE45,active,2016-09-02T20:24:30Z,C5056040,1998-08-28T00:00:00Z,,false,executableProgram,,true,true,Root
ZUE45_14_P02,ZUE45_14_P02,PROG/P,THIELC,DE,DE,P02,Demo-Programm für Kurs ZUE45,active,2016-09-02T20:24:30Z,C5056040,1998-08-28T00:00:00Z,,false,executableProgram,,true,true,Root
ZUE45_15_P02,ZUE45_15_P02,PROG/P,THIELC,DE,DE,P02,Demo-Programm für Kurs ZUE45,active,2016-09-02T20:24:30Z,C5056040,1998-08-28T00:00:00Z,,false,executableProgram,,true,true,Root
ZUE45_16_P02,ZUE45_16_P02,PROG/P,THIELC,DE,DE,P02,Demo-Programm für Kurs ZUE45,active,2016-09-02T20:24:30Z,C5056040,1998-08-28T00:00:00Z,,false,executableProgram,,true,true,Root
ZUE45_17_P02,ZUE45_17_P02,PROG/P,THIELC,DE,DE,P02,Demo-Programm für Kurs ZUE45,active,2016-09-02T20:24:30Z,C5056040,1998-08-28T00:00:00Z,,false,executableProgram,,true,true,Root
ZUE45_18_P02,ZUE45_18_P02,PROG/P,THIELC,DE,DE,P02,Demo-Programm für Kurs ZUE45,active,2016-09-02T20:24:30Z,C5056040,1998-08-28T00:00:00Z,,false,executableProgram,,true,true,Root
ZUE45_19_P02,ZUE45_19_P02,PROG/P,THIELC,DE,DE,P02,Demo-Programm für Kurs ZUE45,active,2016-09-02T20:24:30Z,C5056040,1998-08-28T00:00:00Z,,false,executableProgram,,true,true,Root
ZUE45_20_P02,ZUE45_20_P02,PROG/P,THIELC,DE,DE,P02,Demo-Programm für Kurs ZUE45,active,2016-09-02T20:24:30Z,C5056040,1998-08-28T00:00:00Z,,false,executableProgram,,true,true,Root
ZUE45_21_P02,ZUE45_21_P02,PROG/P,THIELC,DE,DE,P02,Demo-Programm für Kurs ZUE45,active,2016-09-02T20:24:31Z,C5056040,1998-08-28T00:00:00Z,,false,executableProgram,,true,true,Root
ZUE45_22_P02,ZUE45_22_P02,PROG/P,THIELC,DE,DE,P02,Demo-Programm für Kurs ZUE45,active,2016-09-02T20:24:31Z,C5056040,1998-08-28T00:00:00Z,,false,executableProgram,,true,true,Root
ZUE45_23_P02,ZUE45_23_P02,PROG/P,THIELC,DE,DE,P02,Demo-Programm für Kurs ZUE45,active,2016-09-02T20:24:31Z,C5056040,1998-08-28T00:00:00Z,,false,executableProgram,,true,true,Root
ZUE45_24_P02,ZUE45_24_P02,PROG/P,THIELC,DE,DE,P02,Demo-Programm für Kurs ZUE45,active,2016-09-02T20:24:31Z,C5056040,1998-08-28T00:00:00Z,,false,executableProgram,,true,true,Root
ZUE45_25_P02,ZUE45_25_P02,PROG/P,THIELC,DE,DE,P02,Demo-Programm für Kurs ZUE45,active,2016-09-02T20:24:31Z,C5056040,1998-08-28T00:00:00Z,,false,executableProgram,,true,true,Root
ZUE45_26_P02,ZUE45_26_P02,PROG/P,THIELC,DE,DE,P02,Demo-Programm für Kurs ZUE45,active,2016-09-02T20:24:31Z,C5056040,1999-02-01T00:00:00Z,,false,executableProgram,,true,true,Root
ZUE45_27_P02,ZUE45_27_P02,PROG/P,THIELC,DE,DE,P02,Demo-Programm für Kurs ZUE45,active,2016-09-02T20:24:31Z,C5056040,1999-02-01T00:00:00Z,,false,executableProgram,,true,true,Root
ZUE45_28_P02,ZUE45_28_P02,PROG/P,THIELC,DE,DE,P02,Demo-Programm für Kurs ZUE45,active,2016-09-02T20:24:31Z,C5056040,1999-02-01T00:00:00Z,,false,executableProgram,,true,true,Root
ZUE45_29_P02,ZUE45_29_P02,PROG/P,THIELC,DE,DE,P02,Demo-Programm für Kurs ZUE45,active,2016-09-02T20:24:31Z,C5056040,1999-02-01T00:00:00Z,,false,executableProgram,,true,true,Root
ZUE45_30_P02,ZUE45_30_P02,PROG/P,THIELC,DE,DE,P02,Demo-Programm für Kurs ZUE45,active,2016-09-02T20:24:31Z,C5056040,1999-02-01T00:00:00Z,,false,executableProgram,,true,true,Root
ZUE45_DEMO,ZUE45_DEMO,PROG/P,THIELC,DE,DE,EC3,Demo,active,2016-09-02T20:24:32Z,THIELC,1998-08-28T00:00:00Z,,false,executableProgram,,true,true,Root
ZUE45_TPPARAM_EDITOR,ZUE45_TPPARAM_EDITOR,PROG/P,BASIS,DE,DE,T02,"Einfügen P02, CL5 in TPPARAM",active,2016-09-02T20:24:32Z,C5056040,1998-08-28T00:00:00Z,,false,executableProgram,,true,true,Root
YTED1,YTED1,PROG/P,SOHN,EN,EN,DTJ,ted,active,2016-09-02T20:14:32Z,SOHN,2006-02-03T00:00:00Z,,false,executableProgram,,true,true,Root
ZTRIP2,ZTRIP2,PROG/P,SOHN,DE,EN,EC3,Create Posting Run,active,2016-09-02T20:24:21Z,SOHN,2002-12-23T00:00:00Z,,false,executableProgram,SAPStandardProduction,true,true,Root
ZTRIP6,ZTRIP6,PROG/P,SOHN,DE,EN,EC3,,active,2016-09-02T20:24:22Z,SOHN,2002-12-23T00:00:00Z,,false,executableProgram,,true,true,Root
ZXMII_M_PROCESS_SENDE,ZXMII_M_PROCESS_SENDE,PROG/P,BOECKER,EN,EN,EC3,Send control recipe and monitoring information,active,2016-09-02T20:25:11Z,BOECKER,2006-11-27T00:00:00Z,,false,executableProgram,SAPStandardProduction,true,true,ZXMII_MONITORING
ZXMII_M_PROCESS_SENDN,ZXMII_M_PROCESS_SENDN,PROG/P,BOECKER,EN,EN,EC3,Send control recipe monitoring information,active,2016-09-02T20:25:11Z,BOECKER,2006-11-27T00:00:00Z,,false,executableProgram,SAPStandardProduction,true,true,ZXMII_MONITORING
ZXMII_M_PROCM_ERROR_SEND,ZXMII_M_PROCM_ERROR_SEND,PROG/P,BOECKER,EN,EN,EC3,Send errors in process message postings to monitoring,active,2016-09-02T20:25:12Z,BOECKER,2006-11-27T00:00:00Z,,false,executableProgram,SAPStandardProduction,true,true,ZXMII_MONITORING
SAPMZTEST99,SAPMZTEST99,PROG/P,TRAINING,DE,EN,T39,Solution: Template A Copied,active,2016-09-02T20:11:16Z,TRAINING,2000-09-26T00:00:00Z,,false,modulePool,,true,false,Root
ZDELETE_ZERO_ENTRIES,ZDELETE_ZERO_ENTRIES,PROG/P,C5141439,EN,EN,IDT,ZDELETE_ZERO_ENTRIES,active,2016-09-02T20:17:39Z,C5141439,2010-07-30T00:00:00Z,,false,executableProgram,,true,true,Root
ZMASK_ADJUST,ZMASK_ADJUST,PROG/P,I035834,EN,EN,EC3,ZZADJUSTTCJED,active,2016-09-02T20:19:58Z,I035834,2008-06-06T00:00:00Z,,false,executableProgram,test,true,true,Root
ZRAFABNEW,ZRAFABNEW,PROG/P,SARAF,DE,EN,IDT,Automatic Opening of a New Depreciation Area,active,2016-09-02T20:21:49Z,SARAF,2005-04-21T00:00:00Z,,false,executableProgram,SAPStandardProduction,true,true,Root
ZWTCHECK,ZWTCHECK,PROG/P,DEGASPARE,EN,EN,EC3,Consistency check of note 178824,active,2016-09-02T20:25:03Z,DEGASPARE,2007-02-27T00:00:00Z,,false,executableProgram,test,true,true,Root
