OBJECT_TYPE,OBJECT_NAME,TECH_NAME,OBJECT_URI,OBJECT_VIT_URI,EXPANDABLE
DEVC/K,ZHARLEY,ZHARLEY,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHARLEY,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHARLEY,X
DEVC/K,ZHCMDPR,ZHCMDPR,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHCMDPR,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHCMDPR,X
DEVC/K,ZHCM_CDA,ZHCM_CDA,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHCM_CDA,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHCM_CDA,X
DEVC/K,ZHCM_DE,ZHCM_DE,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHCM_DE,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHCM_DE,X
DEVC/K,ZHCM_TRANSLATION,ZHCM_TRANSLATION,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHCM_TRANSLATION,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHCM_TRANSLATION,X
DEVC/K,ZHJP,ZHJP,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHJP,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHJP,X
DEVC/K,ZHPA,ZHPA,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHPA,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHPA,X
DEVC/K,ZHR0,ZHR0,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHR0,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHR0,X
DEVC/K,ZHR250,ZHR250,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHR250,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHR250,X
DEVC/K,ZHR306,ZHR306,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHR306,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHR306,X
DEVC/K,ZHR350,ZHR350,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHR350,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHR350,X
DEVC/K,ZHRBPJP,ZHRBPJP,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHRBPJP,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHRBPJP,X
DEVC/K,ZHRIDES_SG,ZHRIDES_SG,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHRIDES_SG,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHRIDES_SG,X
DEVC/K,ZHRMICRO,ZHRMICRO,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHRMICRO,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHRMICRO,X
DEVC/K,ZHRMICRO1,ZHRMICRO1,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHRMICRO1,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHRMICRO1,X
DEVC/K,ZHRPAOC_HAP_PA_CASC_GOALS_IF,ZHRPAOC_HAP_PA_CASC_GOALS_IF,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHRPAOC_HAP_PA_CASC_GOALS_IF,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHRPAOC_HAP_PA_CASC_GOALS_IF,X
DEVC/K,ZHR_ABSENCE_MAINT,ZHR_ABSENCE_MAINT,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHR_ABSENCE_MAINT,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHR_ABSENCE_MAINT,X
DEVC/K,ZHR_C5205625,ZHR_C5205625,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHR_C5205625,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHR_C5205625,X
DEVC/K,ZHR_CLONE_REPORT,ZHR_CLONE_REPORT,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHR_CLONE_REPORT,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHR_CLONE_REPORT,X
DEVC/K,ZHR_COMP_FORMS,ZHR_COMP_FORMS,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHR_COMP_FORMS,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHR_COMP_FORMS,X
DEVC/K,ZHR_ENHANCEMENTS,ZHR_ENHANCEMENTS,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHR_ENHANCEMENTS,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHR_ENHANCEMENTS,X
DEVC/K,ZHR_EREC_FORMS,ZHR_EREC_FORMS,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHR_EREC_FORMS,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHR_EREC_FORMS,X
DEVC/K,ZHR_ETRAVEL,ZHR_ETRAVEL,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHR_ETRAVEL,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHR_ETRAVEL,X
DEVC/K,ZHR_INTERFACES,ZHR_INTERFACES,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHR_INTERFACES,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHR_INTERFACES,X
DEVC/K,ZHR_KRD,ZHR_KRD,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHR_KRD,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHR_KRD,X
DEVC/K,ZHR_ORG,ZHR_ORG,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHR_ORG,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHR_ORG,X
DEVC/K,ZHR_SUCCESSFACTOR,ZHR_SUCCESSFACTOR,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHR_SUCCESSFACTOR,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHR_SUCCESSFACTOR,X
DEVC/K,ZHR_TIMESHEET,ZHR_TIMESHEET,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHR_TIMESHEET,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHR_TIMESHEET,X
DEVC/K,ZHYBRIS,ZHYBRIS,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHYBRIS,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZHYBRIS,X
DEVC/K,ZI033114,ZI033114,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI033114,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI033114,X
DEVC/K,ZI033516,ZI033516,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI033516,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI033516,X
DEVC/K,ZI034103,ZI034103,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI034103,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI034103,X
DEVC/K,ZI034792,ZI034792,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI034792,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI034792,X
DEVC/K,ZI035834,ZI035834,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI035834,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI035834,X
DEVC/K,ZI035834_ACTV,ZI035834_ACTV,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI035834_ACTV,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI035834_ACTV,X
DEVC/K,ZI035834_HCM,ZI035834_HCM,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI035834_HCM,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI035834_HCM,X
DEVC/K,ZI035834_VIEWS,ZI035834_VIEWS,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI035834_VIEWS,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI035834_VIEWS,X
DEVC/K,ZI036765,ZI036765,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI036765,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI036765,X
DEVC/K,ZI036932,ZI036932,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI036932,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI036932,X
DEVC/K,ZI037288,ZI037288,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI037288,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI037288,X
DEVC/K,ZI040087,ZI040087,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI040087,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI040087,X
DEVC/K,ZI041118,ZI041118,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI041118,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI041118,X
DEVC/K,ZI041492,ZI041492,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI041492,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI041492,X
DEVC/K,ZI043544,ZI043544,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI043544,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI043544,X
DEVC/K,ZI044730,ZI044730,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI044730,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI044730,X
DEVC/K,ZI046697,ZI046697,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI046697,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI046697,X
DEVC/K,ZI053956,ZI053956,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI053956,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI053956,X
DEVC/K,ZI057085,ZI057085,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI057085,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI057085,X
DEVC/K,ZI061017,ZI061017,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI061017,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI061017,X
DEVC/K,ZI064755,ZI064755,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI064755,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI064755,X
DEVC/K,ZI065658,ZI065658,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI065658,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI065658,X
DEVC/K,ZI068055,ZI068055,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI068055,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI068055,X
DEVC/K,ZI069124,ZI069124,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI069124,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI069124,X
DEVC/K,ZI2P_DPR,ZI2P_DPR,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI2P_DPR,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI2P_DPR,X
DEVC/K,ZI311755,ZI311755,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI311755,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI311755,X
DEVC/K,ZI813971,ZI813971,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI813971,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI813971,X
DEVC/K,ZI854548,ZI854548,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI854548,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI854548,X
DEVC/K,ZIBPIECC,ZIBPIECC,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIBPIECC,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIBPIECC,X
DEVC/K,ZICC,ZICC,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZICC,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZICC,X
DEVC/K,ZICI,ZICI,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZICI,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZICI,X
DEVC/K,ZICON,ZICON,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZICON,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZICON,X
DEVC/K,ZIDE,ZIDE,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIDE,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIDE,X
DEVC/K,ZIDESCAT,ZIDESCAT,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIDESCAT,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIDESCAT,X
DEVC/K,ZIDESSCM50,ZIDESSCM50,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIDESSCM50,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIDESSCM50,X
DEVC/K,ZIDES_APO,ZIDES_APO,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIDES_APO,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIDES_APO,X
DEVC/K,ZIDES_BFS,ZIDES_BFS,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIDES_BFS,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIDES_BFS,X
DEVC/K,ZIDES_BW,ZIDES_BW,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIDES_BW,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIDES_BW,X
DEVC/K,ZIDES_ECATT_CRM,ZIDES_ECATT_CRM,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIDES_ECATT_CRM,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIDES_ECATT_CRM,X
DEVC/K,ZIDES_ECATT_SCM,ZIDES_ECATT_SCM,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIDES_ECATT_SCM,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIDES_ECATT_SCM,X
DEVC/K,ZIDES_RM_PROGRAMS,ZIDES_RM_PROGRAMS,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIDES_RM_PROGRAMS,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIDES_RM_PROGRAMS,X
DEVC/K,ZIDES_SCRIPTS,ZIDES_SCRIPTS,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIDES_SCRIPTS,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIDES_SCRIPTS,X
DEVC/K,ZIDES_TM_DEMO_XI,ZIDES_TM_DEMO_XI,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIDES_TM_DEMO_XI,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIDES_TM_DEMO_XI,X
DEVC/K,ZIDES_USER,ZIDES_USER,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIDES_USER,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIDES_USER,X
DEVC/K,ZIDES_USERDATA,ZIDES_USERDATA,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIDES_USERDATA,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIDES_USERDATA,X
DEVC/K,ZIDI,ZIDI,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIDI,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIDI,X
DEVC/K,ZIDM,ZIDM,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIDM,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIDM,X
DEVC/K,ZIDT_TRIP,ZIDT_TRIP,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIDT_TRIP,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIDT_TRIP,X
DEVC/K,ZIES,ZIES,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIES,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIES,X
DEVC/K,ZIM0,ZIM0,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIM0,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIM0,X
DEVC/K,ZIMC,ZIMC,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIMC,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIMC,X
DEVC/K,ZINA,ZINA,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZINA,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZINA,X
DEVC/K,ZIN_PL,ZIN_PL,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIN_PL,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIN_PL,X
DEVC/K,ZIPD,ZIPD,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIPD,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIPD,X
DEVC/K,ZIRT230_KURS,ZIRT230_KURS,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIRT230_KURS,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIRT230_KURS,X
DEVC/K,ZIRT350,ZIRT350,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIRT350,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIRT350,X
DEVC/K,ZISOIL,ZISOIL,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZISOIL,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZISOIL,X
DEVC/K,ZITC,ZITC,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZITC,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZITC,X
DEVC/K,ZITIL,ZITIL,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZITIL,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZITIL,X
DEVC/K,ZIUID,ZIUID,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIUID,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIUID,X
DEVC/K,ZIWWO_ME,ZIWWO_ME,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIWWO_ME,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZIWWO_ME,X
DEVC/K,ZI_STK,ZI_STK,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI_STK,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZI_STK,X
DEVC/K,ZKK1,ZKK1,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZKK1,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZKK1,X
DEVC/K,ZKN_BC400,ZKN_BC400,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZKN_BC400,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZKN_BC400,X
DEVC/K,ZKN_BC401,ZKN_BC401,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZKN_BC401,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZKN_BC401,X
DEVC/K,ZKN_BC401_EXT,ZKN_BC401_EXT,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZKN_BC401_EXT,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZKN_BC401_EXT,X
DEVC/K,ZLAMDPR,ZLAMDPR,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZLAMDPR,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZLAMDPR,X
DEVC/K,ZLANGUAGE_SUPPLEMENT_UPDATE,ZLANGUAGE_SUPPLEMENT_UPDATE,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZLANGUAGE_SUPPLEMENT_UPDATE,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZLANGUAGE_SUPPLEMENT_UPDATE,X
DEVC/K,ZLCT_AUTHORIZATION,ZLCT_AUTHORIZATION,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZLCT_AUTHORIZATION,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZLCT_AUTHORIZATION,X
DEVC/K,ZLCT_AUTHORIZATION_P,ZLCT_AUTHORIZATION_P,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZLCT_AUTHORIZATION_P,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZLCT_AUTHORIZATION_P,X
DEVC/K,ZLCT_TMS_OWN,ZLCT_TMS_OWN,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZLCT_TMS_OWN,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZLCT_TMS_OWN,X
DEVC/K,ZLC_GLOBAL,ZLC_GLOBAL,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZLC_GLOBAL,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZLC_GLOBAL,X
DEVC/K,ZLDB_COPY,ZLDB_COPY,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZLDB_COPY,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZLDB_COPY,X
DEVC/K,ZLE0,ZLE0,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZLE0,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZLE0,X
DEVC/K,ZLEASE_ACCOUNTING,ZLEASE_ACCOUNTING,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZLEASE_ACCOUNTING,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZLEASE_ACCOUNTING,X
DEVC/K,ZLEGAL10,ZLEGAL10,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZLEGAL10,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZLEGAL10,X
DEVC/K,ZLO0,ZLO0,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZLO0,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZLO0,X
DEVC/K,ZLOCBR,ZLOCBR,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZLOCBR,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZLOCBR,X
DEVC/K,ZLSO,ZLSO,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZLSO,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZLSO,X
DEVC/K,ZMAIL_MOBILE,ZMAIL_MOBILE,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMAIL_MOBILE,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMAIL_MOBILE,X
DEVC/K,ZMASTER_EXTENSIONS,ZMASTER_EXTENSIONS,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMASTER_EXTENSIONS,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMASTER_EXTENSIONS,X
DEVC/K,ZMATHI_I036372,ZMATHI_I036372,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMATHI_I036372,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMATHI_I036372,X
DEVC/K,ZMBC40,ZMBC40,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMBC40,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMBC40,X
DEVC/K,ZMBXKOKO,ZMBXKOKO,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMBXKOKO,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMBXKOKO,X
DEVC/K,ZMDC_DEMO,ZMDC_DEMO,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMDC_DEMO,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMDC_DEMO,X
DEVC/K,ZMDG,ZMDG,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMDG,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMDG,X
DEVC/K,ZMDGBP,ZMDGBP,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMDGBP,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMDGBP,X
DEVC/K,ZMDGDSIS,ZMDGDSIS,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMDGDSIS,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMDGDSIS,X
DEVC/K,ZMDGM,ZMDGM,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMDGM,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMDGM,X
DEVC/K,ZMDGM_CON,ZMDGM_CON,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMDGM_CON,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMDGM_CON,X
DEVC/K,ZMDGS,ZMDGS,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMDGS,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMDGS,X
DEVC/K,ZMDG_FI_REPORT,ZMDG_FI_REPORT,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMDG_FI_REPORT,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMDG_FI_REPORT,X
DEVC/K,ZMDG_FLM,ZMDG_FLM,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMDG_FLM,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMDG_FLM,X
DEVC/K,ZMDG_GOOGLE,ZMDG_GOOGLE,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMDG_GOOGLE,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMDG_GOOGLE,X
DEVC/K,ZMDG_INVOICE_DEMO,ZMDG_INVOICE_DEMO,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMDG_INVOICE_DEMO,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMDG_INVOICE_DEMO,X
DEVC/K,ZMDG_MDC,ZMDG_MDC,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMDG_MDC,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMDG_MDC,X
DEVC/K,ZMDG_VP,ZMDG_VP,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMDG_VP,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMDG_VP,X
DEVC/K,ZMERIDIUM,ZMERIDIUM,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMERIDIUM,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMERIDIUM,X
DEVC/K,ZMES,ZMES,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMES,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMES,X
DEVC/K,ZMESIDES,ZMESIDES,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMESIDES,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMESIDES,X
DEVC/K,ZMEW_TOOL,ZMEW_TOOL,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMEW_TOOL,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMEW_TOOL,X
DEVC/K,ZMHO,ZMHO,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMHO,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMHO,X
DEVC/K,ZML_CLOUD_EXTENSION,ZML_CLOUD_EXTENSION,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZML_CLOUD_EXTENSION,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZML_CLOUD_EXTENSION,X
DEVC/K,ZML_PACK,ZML_PACK,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZML_PACK,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZML_PACK,X
DEVC/K,ZMM0,ZMM0,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMM0,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMM0,X
DEVC/K,ZMMASTER_WORKFLOW,ZMMASTER_WORKFLOW,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMMASTER_WORKFLOW,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMMASTER_WORKFLOW,X
DEVC/K,ZMRSC4C,ZMRSC4C,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMRSC4C,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMRSC4C,X
DEVC/K,ZMRSS_50981,ZMRSS_50981,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMRSS_50981,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMRSS_50981,X
DEVC/K,ZMRS_CPRO,ZMRS_CPRO,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMRS_CPRO,/sap/bc/adt/vit/wb/object_type/devck/object_name/ZMRS_CPRO,X
