TECH_NAME,NAME,TYPE,RESPONSIBLE,MASTER_LANGUAGE,LANGUAGE,MASTER_SYSTEM,DESCRIPTION,VERSION,CHANGED_AT,CHANGED_BY,CREATED_AT,CREATED_BY
98000234,98000234,PDWS/MM,DURANTER,EN,EN,EC3,ZPLMDMS03,active,,,,
ZPMB_LABOR,ZPMB_LABOR,TRAN/T,I065658,EN,EN,EC3,PMB Labor Rate Analysis,active,,,2015-09-23T22:00:00Z,
ZPMB_TIMEPHASED,ZPMB_TIMEPHASED,TRAN/T,I065658,EN,EN,EC3,PMB Tabular Time phased Cost / Hours,active,,,2015-09-23T22:00:00Z,
ZPO_APP_COMMENTS,ZPO_APP_COMMENTS,TABL/DT,C5210331,EN,EN,EC3,PO Approver Comments,active,2016-09-02T11:38:55Z,C5210331,2016-05-30T22:00:00Z,
ZPO_APPROVAL_LEVEL_T,ZPO_APPROVAL_LEVEL_T,TTYP/DA,C5210331,EN,EN,EC3,PO Approval Level - Table Type,active,2016-09-02T12:18:51Z,C5210331,2016-05-30T22:00:00Z,
98000317,98000317,PDTS/MA,C5242760,EN,EN,EC3,sendmail,active,,,2016-05-31T22:00:00Z,
98000331,98000331,PDWS/MM,C5242760,EN,EN,EC3,zwf_po_rel,active,,,2016-05-31T22:00:00Z,
ZPO_APP_COMMENTS,ZPO_APP_COMMENTS,TABL/DT,C5210331,EN,EN,EC3,PO Approver Comments,active,2016-09-02T11:38:55Z,C5210331,2016-05-30T22:00:00Z,
ZPO_APPROVAL_LEVEL_T,ZPO_APPROVAL_LEVEL_T,TTYP/DA,C5210331,EN,EN,EC3,PO Approval Level - Table Type,active,2016-09-02T12:18:51Z,C5210331,2016-05-30T22:00:00Z,
ZPPMC_DPR_COSELE,ZPPMC_DPR_COSELE,TABL/DT,D043918,EN,EN,PPD,Cost Element for Integrated Cost Planning,active,2016-09-02T13:02:09Z,D043918,2011-08-28T22:00:00Z,
ZPPMC_DPR_COSTPL,ZPPMC_DPR_COSTPL,TABL/DT,D043918,EN,EN,PPD,Bewegungsdaten für die Sachkostenplanung in cProjects,active,2016-09-02T13:02:09Z,D054558,,
ZPPMC_DPR_COSTRA,ZPPMC_DPR_COSTRA,TABL/DT,D043918,EN,EN,PPD,Customizing Kostenraten für cProjects Kostenplanung,active,2016-09-02T13:35:39Z,D043918,,
ZPPMC_DPR_GENERA,ZPPMC_DPR_GENERA,TABL/DT,D043918,EN,EN,PPD,Customizing Planungsebene für cProject Kostenplanung,active,2016-09-02T13:02:10Z,D043918,,
ZPPMC_DPR_PLANLV,ZPPMC_DPR_PLANLV,TABL/DT,D043918,EN,EN,PPD,Customizing Planungsebene für cProjects Kostenplanung,active,2016-09-02T13:59:53Z,D043918,,
ZPPMC_DPRCP_TT_COSTPLAN,ZPPMC_DPRCP_TT_COSTPLAN,TTYP/DA,D043918,EN,EN,PPD,Tabellentyp für Kostenplan,active,2016-09-02T13:43:04Z,D043918,,
ZPPMC_DPRCP_TT_COSTPLAN_EXT,ZPPMC_DPRCP_TT_COSTPLAN_EXT,TTYP/DA,D043918,EN,EN,PPD,Liste mit Kostenplanungspositionen,active,2016-09-02T13:43:04Z,D043918,,
ZPPMC_DPRCP_TT_COSTRATES,ZPPMC_DPRCP_TT_COSTRATES,TTYP/DA,D043918,EN,EN,PPD,Tabellentyp für Kostenraten,active,2016-09-02T14:03:36Z,D043918,,
ZPPMC_DPRCP_TT_CP_REFERENCES,ZPPMC_DPRCP_TT_CP_REFERENCES,TTYP/DA,D043918,EN,EN,PPD,Liste mit Referenzen,active,2016-09-02T13:43:04Z,D043918,,
ZPPMC_TT_COEP_DATA,ZPPMC_TT_COEP_DATA,TTYP/DA,D051914,DE,EN,PPD,Cost Planning,active,2016-09-02T13:43:04Z,D051914,,
ZPPMC_TT_DISTRIBUTED,ZPPMC_TT_DISTRIBUTED,TTYP/DA,D043918,DE,EN,PPD,Tabllentyp für Distributed,active,2016-09-02T14:03:36Z,D043918,,
ZPPMC_CPL_C_CATS,ZPPMC_CPL_C_CATS,TABL/DT,D054126,DE,EN,PPD,Fieldname of Role ID on CATS DB and RFC Destination,active,2016-09-02T11:38:56Z,D054126,2012-06-14T22:00:00Z,
ZPPMC_CPL_C_CEAS,ZPPMC_CPL_C_CEAS,TABL/DT,D054558,EN,EN,PPD,Assignment of cost elements to project types,active,2016-09-02T14:40:10Z,D054558,2012-01-11T23:00:00Z,
ZPPMC_CPL_C_CHCK,ZPPMC_CPL_C_CHCK,TABL/DT,D054126,EN,EN,PPD,Define WBS Element Attribute Checks,active,2016-09-02T14:40:00Z,D054126,2012-02-05T23:00:00Z,
ZPPMC_CPL_C_COEL,ZPPMC_CPL_C_COEL,TABL/DT,D054558,EN,EN,PPD,Cost Elements for cProjects Cost Planning,active,2016-09-02T13:02:15Z,D054558,2011-12-07T23:00:00Z,
ZPPMC_CPL_C_COET,ZPPMC_CPL_C_COET,TABL/DT,D054558,EN,EN,PPD,text table for zppmc_cpl_c_coel,active,2016-09-02T13:35:38Z,D054558,2012-01-09T23:00:00Z,
ZPPMC_CPL_C_GEN,ZPPMC_CPL_C_GEN,TABL/DT,D054558,EN,EN,PPD,General Customizing for cProjects Cost Planning,active,2016-09-02T14:40:00Z,D054126,2011-12-07T23:00:00Z,
ZPPMC_CPL_C_OBJL,ZPPMC_CPL_C_OBJL,TABL/DT,D054126,EN,EN,PPD,Assign Project Types to Object Types for Acc. Integr.,active,2016-09-02T14:40:10Z,D054126,2011-12-19T23:00:00Z,
ZPPMC_CPL_C_PLAN,ZPPMC_CPL_C_PLAN,TABL/DT,D054413,EN,EN,PPD,Planned Costs for each element-aggregated or non-aggregated,active,2016-09-02T14:40:10Z,D054126,2013-02-12T23:00:00Z,
ZPPMC_CPL_C_RES,ZPPMC_CPL_C_RES,TABL/DT,D054558,EN,EN,PPD,CO resources for cProjects Cost Planning,active,2016-09-02T13:35:38Z,D054558,2012-01-10T23:00:00Z,
ZPPMC_CPL_C_RESP,ZPPMC_CPL_C_RESP,TABL/DT,D054558,EN,EN,PPD,Price table for CO resources,active,2016-09-02T13:59:53Z,D054558,2012-01-10T23:00:00Z,
ZPPMC_CPL_C_REST,ZPPMC_CPL_C_REST,TABL/DT,D054558,EN,EN,PPD,text table for zppmc_cpl_c_res,active,2016-09-02T13:59:53Z,D054558,2012-01-10T23:00:00Z,
ZPPMC_CPL_C_STAT,ZPPMC_CPL_C_STAT,TABL/DT,D054126,EN,EN,PPD,,active,2016-09-02T14:40:00Z,D054126,2012-01-31T23:00:00Z,
ZPPMC_CPL_C_TRNS,ZPPMC_CPL_C_TRNS,TABL/DT,D054126,DE,EN,PPD,Allgemeine Einstellungen für die Übertragung,active,2016-09-02T14:40:10Z,D054126,2012-07-19T22:00:00Z,
ZPPMC_CPL_C_VERS,ZPPMC_CPL_C_VERS,TABL/DT,D054558,EN,EN,PPD,Versions for cProjects Cost Planning,active,2016-09-02T13:02:16Z,D054126,2011-12-11T23:00:00Z,
ZPPMC_CPL_C_VERT,ZPPMC_CPL_C_VERT,TABL/DT,D054558,EN,EN,PPD,text table for zppmc_cpl_c_vers,active,2016-09-02T13:35:38Z,D054126,2012-01-09T23:00:00Z,
ZPPMC_CPL_T_CACH,ZPPMC_CPL_T_CACH,TABL/DT,D054126,EN,EN,PPD,Cache for Delta Posting,active,2016-09-02T13:02:17Z,D054126,2012-02-11T23:00:00Z,
ZPPMC_CPL_T_COST,ZPPMC_CPL_T_COST,TABL/DT,D054413,EN,EN,PPD,planning positions of project for bapis,active,2016-09-02T13:02:17Z,D054413,2013-02-21T23:00:00Z,
ZPPMC_CPL_T_DIST,ZPPMC_CPL_T_DIST,TABL/DT,D054558,EN,EN,PPD,Distributed values for positions in cProjects Cost Planning,active,2016-09-02T14:46:24Z,D054558,2011-12-07T23:00:00Z,
ZPPMC_CPL_T_PERI,ZPPMC_CPL_T_PERI,TABL/DT,D054413,EN,EN,PPD,planning positions for periods for bapi usage,active,2016-09-02T13:35:39Z,D054413,2013-02-21T23:00:00Z,
ZPPMC_CPL_T_POS,ZPPMC_CPL_T_POS,TABL/DT,D054558,EN,EN,PPD,Planning positions for cProjects Cost Planning,active,2016-09-02T14:44:09Z,D054126,2011-12-07T23:00:00Z,
ZPPMC_CPL_V_CEAS,ZPPMC_CPL_V_CEAS,VIEW/DV,D054558,EN,EN,PPD,Assign Cost Elements to Project Type,active,2016-09-02T14:40:22Z,D054558,2012-01-11T23:00:00Z,
ZPPMC_CPL_V_COEL,ZPPMC_CPL_V_COEL,VIEW/DV,D054558,EN,EN,PPD,Define Cost Elements,active,2016-09-02T14:06:42Z,D054558,2011-12-11T23:00:00Z,
ZPPMC_CPL_V_GEN,ZPPMC_CPL_V_GEN,VIEW/DV,D054558,EN,EN,PPD,General Settings,active,2016-09-02T14:40:16Z,D054126,2011-12-11T23:00:00Z,
ZPPMC_CPL_V_OBJL,ZPPMC_CPL_V_OBJL,VIEW/DV,D054126,EN,EN,PPD,Maintenance View for Cutomizing Table ZPPMC_CPL_C_OBJL,active,2016-09-02T14:40:22Z,D054126,2011-12-19T23:00:00Z,
ZPPMC_CPL_V_RES,ZPPMC_CPL_V_RES,VIEW/DV,D054558,EN,EN,PPD,Define CO Resources,active,2016-09-02T14:18:15Z,D054558,2012-01-10T23:00:00Z,
ZPPMC_CPL_V_RESP,ZPPMC_CPL_V_RESP,VIEW/DV,D054558,EN,EN,PPD,Define Resource Prices,active,2016-09-02T14:18:15Z,D054558,2012-01-10T23:00:00Z,
ZPPMC_CPL_V_VERS,ZPPMC_CPL_V_VERS,VIEW/DV,D054558,EN,EN,PPD,Define Versions,active,2016-09-02T14:06:42Z,D054126,2011-12-11T23:00:00Z,
ZPPMC_CPL_TT_BAPI_TREE,ZPPMC_CPL_TT_BAPI_TREE,TTYP/DA,D054413,EN,EN,PPD,tree,active,2016-09-02T13:06:44Z,D054413,2013-03-14T23:00:00Z,
ZPPMC_CPL_TT_CACHE,ZPPMC_CPL_TT_CACHE,TTYP/DA,D054126,EN,EN,PPD,Table Type for Cache,active,2016-09-02T13:43:03Z,D054126,2012-02-11T23:00:00Z,
ZPPMC_CPL_TT_CATSHOURS,ZPPMC_CPL_TT_CATSHOURS,TTYP/DA,D054126,DE,EN,PPD,Recorded CATS Hours,active,2016-09-02T13:43:03Z,D054126,2012-06-14T22:00:00Z,
ZPPMC_CPL_TT_CHECK,ZPPMC_CPL_TT_CHECK,TTYP/DA,D054126,EN,EN,PPD,Table Type for Customizing table ZPPMC_CPL_C_CHCK,active,2016-09-02T14:40:13Z,D054126,2012-02-05T23:00:00Z,
ZPPMC_CPL_TT_COMPAREVERSIONS,ZPPMC_CPL_TT_COMPAREVERSIONS,TTYP/DA,C5161281,DE,EN,PPD,Tabletype of structure ZPPMC_CPL_S_COMPAREVERSIONS,active,2016-09-02T14:49:39Z,C5161281,2012-02-23T23:00:00Z,
ZPPMC_CPL_TT_COPY_GUID_MAP,ZPPMC_CPL_TT_COPY_GUID_MAP,TTYP/DA,D054126,DE,EN,PPD,GUID Mapping for costplan copy,active,2016-09-02T12:18:51Z,D054126,2012-11-20T23:00:00Z,
ZPPMC_CPL_TT_COSTELEM,ZPPMC_CPL_TT_COSTELEM,TTYP/DA,D054558,EN,EN,PPD,Table Type for cost elements customizing,active,2016-09-02T14:16:30Z,D054558,2011-12-11T23:00:00Z,
ZPPMC_CPL_TT_COST_DETAIL,ZPPMC_CPL_TT_COST_DETAIL,TTYP/DA,D054413,EN,EN,PPD,table type for cost details for bapis,active,2016-09-02T14:51:11Z,D054413,2013-02-19T23:00:00Z,
ZPPMC_CPL_TT_COST_DETAIL_DB,ZPPMC_CPL_TT_COST_DETAIL_DB,TTYP/DA,D054413,EN,EN,PPD,table type for cost details for bapis,active,2016-09-02T14:28:19Z,D054413,2013-03-03T23:00:00Z,
ZPPMC_CPL_TT_COST_PERIOD,ZPPMC_CPL_TT_COST_PERIOD,TTYP/DA,D054558,EN,EN,PPD,Table Type for planned costs per period,active,2016-09-02T14:47:29Z,D054413,2011-12-07T23:00:00Z,
ZPPMC_CPL_TT_COST_PERIOD_DB,ZPPMC_CPL_TT_COST_PERIOD_DB,TTYP/DA,D054413,EN,EN,PPD,Table Type for planned costs per period,active,2016-09-02T14:03:36Z,D054413,2013-03-19T23:00:00Z,
ZPPMC_CPL_TT_COST_POSITION,ZPPMC_CPL_TT_COST_POSITION,TTYP/DA,D054558,EN,EN,PPD,Table Type for cost planning positions,active,2016-09-02T14:49:39Z,D054558,2011-12-07T23:00:00Z,
ZPPMC_CPL_TT_COST_POSITION_DB,ZPPMC_CPL_TT_COST_POSITION_DB,TTYP/DA,D054413,EN,EN,PPD,Table Type for cost planning positions database tables,active,2016-09-02T14:23:48Z,D054413,2013-03-19T23:00:00Z,
ZPPMC_CPL_TT_COST_POSITION_EXT,ZPPMC_CPL_TT_COST_POSITION_EXT,TTYP/DA,D054558,EN,EN,PPD,Table type for extended planning positions,active,2016-09-02T14:03:36Z,D054558,2011-12-12T23:00:00Z,
ZPPMC_CPL_TT_COST_TRANSFOBJS,ZPPMC_CPL_TT_COST_TRANSFOBJS,TTYP/DA,D054126,EN,EN,PPD,Table Type for map. of proj. objs to acc. assignment objs.,active,2016-09-02T13:43:03Z,D054126,2011-12-19T23:00:00Z,
ZPPMC_CPL_TT_COST_VERSION,ZPPMC_CPL_TT_COST_VERSION,TTYP/DA,D054126,DE,EN,PPD,Table Type for Version drop down,active,2016-09-02T13:43:03Z,D054126,2012-01-12T23:00:00Z,
ZPPMC_CPL_TT_CO_PRICE,ZPPMC_CPL_TT_CO_PRICE,TTYP/DA,D054558,EN,EN,PPD,Table Type for CO price buffer,active,2016-09-02T13:43:04Z,D054558,2012-01-12T23:00:00Z,
ZPPMC_CPL_TT_CO_VERSION,ZPPMC_CPL_TT_CO_VERSION,TTYP/DA,D054126,DE,EN,PPD,CO Versions,active,2016-09-02T13:43:04Z,D054126,2012-02-02T23:00:00Z,
ZPPMC_CPL_TT_CUST_OBJL,ZPPMC_CPL_TT_CUST_OBJL,TTYP/DA,D054126,EN,EN,PPD,Table Type for cust. mapping of project type to object type,active,2016-09-02T14:40:22Z,D054126,2011-12-19T23:00:00Z,
ZPPMC_CPL_TT_GUIDS,ZPPMC_CPL_TT_GUIDS,TTYP/DA,D051914,EN,EN,PPD,CS Cost Planning,active,2016-09-02T13:43:04Z,D051914,2013-03-16T23:00:00Z,
ZPPMC_CPL_TT_MESSAGE,ZPPMC_CPL_TT_MESSAGE,TTYP/DA,C5161281,DE,EN,PPD,Tabellentyp von ZPPMC_CPL_S_MESSAGE,active,2016-09-02T13:06:44Z,C5161281,2012-02-09T23:00:00Z,
ZPPMC_CPL_TT_PLAN,ZPPMC_CPL_TT_PLAN,TTYP/DA,D054413,EN,EN,PPD,Table type for plan cost- aggr./non-aggr.,active,2016-09-02T14:40:22Z,D054413,2013-02-12T23:00:00Z,
ZPPMC_CPL_TT_RESSOURCE,ZPPMC_CPL_TT_RESSOURCE,TTYP/DA,D054558,EN,EN,PPD,Table type for resource customizing,active,2016-09-02T14:23:49Z,D054558,2012-01-10T23:00:00Z,
ZPPMC_CPL_TT_RES_PRICE,ZPPMC_CPL_TT_RES_PRICE,TTYP/DA,D054558,EN,EN,PPD,Table type for resource prices,active,2016-09-02T14:16:30Z,D054558,2012-01-11T23:00:00Z,
ZPPMC_CPL_TT_STAT,ZPPMC_CPL_TT_STAT,TTYP/DA,D054126,DE,EN,PPD,Table Type for Customizing of allowed WBS element status,active,2016-09-02T14:40:13Z,D054126,2012-01-31T23:00:00Z,
ZPPMC_CPL_TT_TRNSCST_DIST,ZPPMC_CPL_TT_TRNSCST_DIST,TTYP/DA,D054126,DE,EN,PPD,Transfer Costs Overview with distributed values,active,2016-09-02T14:50:57Z,D054126,2012-01-17T23:00:00Z,
ZPPMC_CPL_TT_VERSIONS,ZPPMC_CPL_TT_VERSIONS,TTYP/DA,D054558,EN,EN,PPD,Table Type for customizing table containing CO versions,active,2016-09-02T14:16:30Z,D054558,2011-12-11T23:00:00Z,
ZPPMC_CPL_TT_WBS_STATUS,ZPPMC_CPL_TT_WBS_STATUS,TTYP/DA,D054126,DE,EN,PPD,WBS Element Status,active,2016-09-02T12:18:51Z,D054126,2012-01-31T23:00:00Z,
ZPPMC_PL_EVA_CO_DATA_TT,ZPPMC_PL_EVA_CO_DATA_TT,TTYP/DA,D049385,EN,EN,PPD,table type for ZPPMC_PL_EVA_CO_DATA,active,2016-09-02T12:18:52Z,D049385,,
ZPPMC_PL_EVA_OBJNR_DATA_TT,ZPPMC_PL_EVA_OBJNR_DATA_TT,TTYP/DA,D049385,EN,EN,PPD,Typle type for cost-related accounting obj. data,active,2016-09-02T12:18:52Z,D049385,,
ZPPMC_PL_EVA_STRUCTURE_TT,ZPPMC_PL_EVA_STRUCTURE_TT,TTYP/DA,D049385,EN,EN,PPD,internal table for WBS structure,active,2016-09-02T12:18:52Z,D049385,,
ZPPMC_PL_EVA_TT_GUIDS_NON_S,ZPPMC_PL_EVA_TT_GUIDS_NON_S,TTYP/DA,D049385,EN,EN,PPD,Table Type for Non-Sorted GUIDs (Char32),active,2016-09-02T12:18:52Z,D049385,2012-04-10T22:00:00Z,
ZMASTER,ZMASTER,SOBJ/MO,C5193497,EN,EN,EC3,ZMASTER,active,,,2015-04-19T22:00:00Z,
98000293,98000293,PDTS/MA,C5193497,EN,EN,EC3,Master Prj,active,,,2015-04-19T22:00:00Z,
98000294,98000294,PDTS/MA,C5193497,EN,EN,EC3,Intimation,active,,,2015-04-19T22:00:00Z,
98000312,98000312,PDWS/MM,C5193497,EN,EN,EC3,SaleOrderCRT,active,,,2015-04-19T22:00:00Z,
ZPPM_T_BP_DATA,ZPPM_T_BP_DATA,TTYP/DA,C5121425,EN,EN,EC3,ZPPM: BP data,active,2016-09-02T13:06:44Z,C5121425,2014-01-02T23:00:00Z,
ZPPM_T_DATA_TABLE,ZPPM_T_DATA_TABLE,TTYP/DA,PEKAR,EN,EN,ER7,Data table,active,2016-09-02T13:43:04Z,PEKAR,2013-04-18T22:00:00Z,
ZPPM_T_PERSON_DET,ZPPM_T_PERSON_DET,TTYP/DA,PEKAR,EN,EN,ER7,Table type for personal details,active,2016-09-02T13:43:04Z,PEKAR,2013-04-15T22:00:00Z,
ZPPM_T_PERSON_LIST,ZPPM_T_PERSON_LIST,TTYP/DA,PEKAR,EN,EN,ER7,Table type for person list,active,2016-09-02T13:06:44Z,PEKAR,2013-04-17T22:00:00Z,
ZPPM_T_PERSON_STAFFING,ZPPM_T_PERSON_STAFFING,TTYP/DA,PEKAR,EN,EN,ER7,Table type for person staffing,active,2016-09-02T13:43:04Z,PEKAR,2013-04-24T22:00:00Z,
ZPPM_T_PROJECT_DETAIL,ZPPM_T_PROJECT_DETAIL,TTYP/DA,PEKAR,EN,EN,ER7,Table type for handling project detail,active,2016-09-02T13:43:04Z,PEKAR,2013-04-10T22:00:00Z,
ZPPM_T_PROJECT_DETAIL_2,ZPPM_T_PROJECT_DETAIL_2,TTYP/DA,PEKAR,EN,EN,ER7,Table type for project detail,active,2016-09-02T14:03:36Z,PEKAR,2013-04-15T22:00:00Z,
ZPPM_T_PROJECT_GRAPH,ZPPM_T_PROJECT_GRAPH,TTYP/DA,PEKAR,EN,EN,ER7,Data for project graph,active,2016-09-02T13:06:44Z,PEKAR,2013-04-18T22:00:00Z,
ZPPM_T_PROJECT_LIST,ZPPM_T_PROJECT_LIST,TTYP/DA,PEKAR,EN,EN,ER7,table type for handling project list,active,2016-09-02T13:06:44Z,PEKAR,2013-04-10T22:00:00Z,
ZPPM_T_TASK_DETAIL,ZPPM_T_TASK_DETAIL,TTYP/DA,PEKAR,EN,EN,ER7,Task detail,active,2016-09-02T13:43:04Z,PEKAR,2013-04-23T22:00:00Z,
ZCOBL_MESSAGES_TAB,ZCOBL_MESSAGES_TAB,TTYP/DA,PREMA,EN,EN,IDT,Table for messages,active,2016-09-02T11:40:21Z,PREMA,,
ZPR05_COST_ASSIGN_TAB,ZPR05_COST_ASSIGN_TAB,TTYP/DA,PRADEEPR,EN,EN,IDT,Table for cost assignment,active,2016-09-02T14:28:20Z,PRADEEPR,,
ZPR05_GEN_TRIPDATA_TAB,ZPR05_GEN_TRIPDATA_TAB,TTYP/DA,PREMA,EN,EN,IDT,Table of General Trip Data,active,2016-09-02T14:51:40Z,PREMA,,
ZPR05_RECEIPTS_TAB,ZPR05_RECEIPTS_TAB,TTYP/DA,PREMA,EN,EN,IDT,Table for Receipts,active,2016-09-02T14:03:36Z,PREMA,,
ZPR05_TRIP_SEGMENTS_TAB,ZPR05_TRIP_SEGMENTS_TAB,TTYP/DA,PRADEEPR,EN,EN,IDT,Trip Segments Table Type,active,2016-09-02T13:06:44Z,PRADEEPR,,
ZPTRV_HEAD_T,ZPTRV_HEAD_T,TTYP/DA,PREMA,EN,EN,IDT,PTRV Table Type,active,2016-09-02T14:03:37Z,PREMA,,
ZPTRV_PERIO_T,ZPTRV_PERIO_T,TTYP/DA,PREMA,EN,EN,IDT,PTRV_PERIO,active,2016-09-02T14:16:30Z,PREMA,,
ZPTRV_SCOS_T,ZPTRV_SCOS_T,TTYP/DA,PREMA,EN,EN,IDT,PTRV_SCOS,active,2016-09-02T13:43:04Z,PREMA,,
ZPTRV_SHDR_T,ZPTRV_SHDR_T,TTYP/DA,PREMA,EN,EN,IDT,PTRV_SHDR,active,2016-09-02T13:43:04Z,PREMA,,
ZPTRV_SREC_T,ZPTRV_SREC_T,TTYP/DA,PREMA,EN,EN,IDT,PTRV_SREC,active,2016-09-02T14:16:30Z,PREMA,,
ZZRSUSR100,ZZRSUSR100,TABL/DT,FWILSON,EN,EN,GR9,ZZRSUSR100,active,2016-09-02T12:16:23Z,C5132159,2012-11-20T23:00:00Z,
ZMES_RES_PO,ZMES_RES_PO,TABL/DT,SAHU,EN,EN,RM3,MES: Rescheduled Production Order,active,2016-09-02T12:16:11Z,SAHU,,
ZPER_RESP_USER,ZPER_RESP_USER,TABL/DT,SAHU,EN,EN,RM3,Mapping of person responsible with user,active,2016-09-02T11:38:52Z,SAHAD,,
ZPER_RESP_USERV,ZPER_RESP_USERV,VIEW/DV,SAHU,EN,EN,RM3,View,active,2016-09-02T12:19:16Z,SAHU,,
ZCAP_REQ_TT,ZCAP_REQ_TT,TTYP/DA,SAHU,EN,EN,RM3,ZCAP_REQ_TT,active,2016-09-02T13:06:41Z,SAHU,,
ZCAP_REQ_WITH_IMAGE_T,ZCAP_REQ_WITH_IMAGE_T,TTYP/DA,SAHU,EN,EN,RM3,ZCAP_REQ_WITH_IMAGE,active,2016-09-02T13:06:41Z,SAHU,,
ZC4C_MRS_AGENT,ZC4C_MRS_AGENT,TABL/DT,DEVELOPER2,EN,EN,EC3,Agent mapping table,active,2016-09-02T12:15:51Z,I036372,2015-01-20T23:00:00Z,
ZMRS_C4C_ASG_VIS,ZMRS_C4C_ASG_VIS,TABL/DT,DEVELOPER2,EN,EN,EC3,Assignment and C4C visits,active,2016-09-02T12:16:13Z,DEVELOPER2,2015-03-17T23:00:00Z,
ZCYDETALL_TT,ZCYDETALL_TT,TTYP/DA,SAHU,EN,EN,RM3,ZCYDETALL_TT,active,2016-09-02T14:03:34Z,SAHU,,
ZMRS_C4C_MAP_ORG,ZMRS_C4C_MAP_ORG,TABL/DT,DEVELOPER2,EN,EN,EC3,Mapping organization C4C MRS,active,2016-09-02T12:16:13Z,DEVELOPER2,2015-01-21T23:00:00Z,
ZC4CACCESS_ATTACHMENT_FOLD_TAB,ZC4CACCESS_ATTACHMENT_FOLD_TAB,TTYP/DA,DEVELOPER2,EN,EN,EC3,Proxy Table Type (generated),active,2016-09-02T13:06:42Z,DEVELOPER2,2015-01-05T23:00:00Z,
ZDETLS,ZDETLS,TTYP/DA,SAHU,EN,EN,RM3,Structure based on,active,2016-09-02T14:03:34Z,SAHU,,
ZEXCHANGE_LOG_DATA_TAB,ZEXCHANGE_LOG_DATA_TAB,TTYP/DA,SAHU,EN,EN,RM3,Proxy Table Type (generated),active,2016-09-02T12:18:49Z,SAHU,,
ZC4CACCESS_ATTACHMENT_FOL_TAB1,ZC4CACCESS_ATTACHMENT_FOL_TAB1,TTYP/DA,DEVELOPER2,EN,EN,EC3,Proxy Table Type (generated),active,2016-09-02T14:03:34Z,DEVELOPER2,2015-01-05T23:00:00Z,
ZTCAP_REQ,ZTCAP_REQ,TTYP/DA,SAHU,EN,EN,RM3,Table type for Capacity Requirement for Production Orders,active,2016-09-02T13:06:45Z,SAHU,,
ZC4CACCESS_ATTACHMENT_FOL_TAB2,ZC4CACCESS_ATTACHMENT_FOL_TAB2,TTYP/DA,DEVELOPER2,EN,EN,EC3,Proxy Table Type (generated),active,2016-09-02T14:23:47Z,DEVELOPER2,2015-01-05T23:00:00Z,
ZT_ADPT_MANU,ZT_ADPT_MANU,TTYP/DA,SAHU,EN,EN,RM3,Table for Adaptive manufacuring,active,2016-09-02T13:06:46Z,SAHU,,
ZC4CACTIVITY_MAINTAIN_REQU_TAB,ZC4CACTIVITY_MAINTAIN_REQU_TAB,TTYP/DA,DEVELOPER2,EN,EN,EC3,Proxy Table Type (generated),active,2016-09-02T13:43:15Z,DEVELOPER2,2015-01-20T23:00:00Z,
ZT_ARBPL,ZT_ARBPL,TTYP/DA,SAHU,EN,EN,RM3,Table Type for Work Center,active,2016-09-02T12:18:55Z,SAHU,,
ZC4CACTIVITY_QUERY_RESULT_TAB1,ZC4CACTIVITY_QUERY_RESULT_TAB1,TTYP/DA,DEVELOPER2,EN,EN,EC3,Proxy Table Type (generated),active,2016-09-02T13:43:15Z,DEVELOPER2,2015-01-20T23:00:00Z,
ZT_EQUIPSTATUS,ZT_EQUIPSTATUS,TTYP/DA,SAHU,EN,EN,RM3,Equipment Status,active,2016-09-02T12:18:55Z,SAHU,,
ZC4CACTIVITY_QUERY_RESULT__TAB,ZC4CACTIVITY_QUERY_RESULT__TAB,TTYP/DA,DEVELOPER2,EN,EN,EC3,Proxy Table Type (generated),active,2016-09-02T13:43:15Z,DEVELOPER2,2015-01-20T23:00:00Z,
ZC4CACTIVITY_SELECTION_BY__TAB,ZC4CACTIVITY_SELECTION_BY__TAB,TTYP/DA,DEVELOPER2,EN,EN,EC3,Proxy Table Type (generated),active,2016-09-02T13:06:42Z,DEVELOPER2,2015-01-20T23:00:00Z,
ZT_MES_RES_PO,ZT_MES_RES_PO,TTYP/DA,SAHU,EN,EN,RM3,Table type for rescheduling production order,active,2016-09-02T13:06:46Z,SAHU,,
ZC4CAPPOINTMENT_ACTIVITY_B_TAB,ZC4CAPPOINTMENT_ACTIVITY_B_TAB,TTYP/DA,DEVELOPER2,EN,EN,EC3,Proxy Table Type (generated),active,2016-09-02T13:43:15Z,DEVELOPER2,2015-01-20T23:00:00Z,
ZT_WERKS,ZT_WERKS,TTYP/DA,SAHU,EN,EN,RM3,Plant,active,2016-09-02T13:06:46Z,SAHU,,
ZC4CAPPOINTMENT_ACTIVITY_M_TAB,ZC4CAPPOINTMENT_ACTIVITY_M_TAB,TTYP/DA,DEVELOPER2,EN,EN,EC3,Proxy Table Type (generated),active,2016-09-02T14:34:40Z,DEVELOPER2,2015-01-20T23:00:00Z,
ZC4CAPPOINTMENT_ACTIVITY_Q_TAB,ZC4CAPPOINTMENT_ACTIVITY_Q_TAB,TTYP/DA,DEVELOPER2,EN,EN,EC3,Proxy Table Type (generated),active,2016-09-02T13:06:42Z,DEVELOPER2,2015-01-20T23:00:00Z,
